"","word","decfinch1810","decfinch1820","decfinch1830","decfinch1840","decfinch1850","decfinch1860","decfinch1870","decfinch1880","decfinch1890","decfinch1900","decfinch1910","decfinch1920","decfinch1930","decfinch1940","decfinch1950","decfinch1960","decfinch1970","decfinch1980","decfinch1990","decconseq1810","decconseq1820","decconseq1830","decconseq1840","decconseq1850","decconseq1860","decconseq1870","decconseq1880","decconseq1890","decconseq1900","decconseq1910","decconseq1920","decconseq1930","decconseq1940","decconseq1950","decconseq1960","decconseq1970","decconseq1980","decconseq1990","decpoly1800","decpoly1810","decpoly1820","decpoly1830","decpoly1840","decpoly1850","decpoly1860","decpoly1870","decpoly1880","decpoly1890","decpoly1900","decpoly1910","decpoly1920","decpoly1930","decpoly1940","decpoly1950","decpoly1960","decpoly1970","decpoly1980","decpoly1990","freq"
"11","2",1.06809342520304,1.11972404017146,1.13531707714288,1.16161303230031,1.16609903910695,1.13351179385865,1.13078870101607,1.0756305079672,1.04123341396291,0.977484169988486,0.861364594537189,0.832874032688672,0.764804337853125,0.593191702312413,0.615335622234432,0.552197784669319,0.301481581370047,0.166984354867919,NA,0.234105740698714,0.33013804851077,0.246172111905314,0.259229845333653,0.203885171860044,0.247653440959495,0.209748634688525,0.260590275543001,0.312760136375395,0.285999374546771,0.395591617926692,0.243940800719165,0.237026260210836,0.299358720330866,0.21752825651316,0.222784640643697,0.328096148098917,0.235267675013967,0.166984354867919,0.0969405547185577,0.0433287992832911,0.0257968559116104,0.0202735716659879,0.017606472633601,0.0170231470212105,0.0137896581227927,0.0128166661255378,0.012219818494222,0.011388330658417,0.0115047102857572,0.0117014890133797,0.0123463558927795,0.0106220622019892,0.0116155560027102,0.00980157285742618,0.0103599396317109,0.00874240585574148,0.0075616076126335,0.00474380354436477,0.000231857866766693
"12","20",0.591412679901095,0.577866979514592,0.577456041653115,0.580727233687883,0.582595309310194,0.572926027551368,0.575642031014016,0.577842127233025,0.542017026648216,0.502186956688552,0.464317050424293,0.424368236154999,0.394810165139321,0.352326598822082,0.325349027760649,0.315426069115383,0.255594392288978,0.182101145769778,NA,0.203383217637714,0.157547147698924,0.134964185195618,0.174297417866642,0.200450450607661,0.19372117348103,0.155747304077087,0.185574253994999,0.187444766403414,0.191521321751256,0.210413038279705,0.161759613356882,0.15027724432002,0.157734849636503,0.15704249518734,0.18670385240969,0.185607760916891,0.191774190491778,0.182101145769778,0.230047408764115,0.251331737188161,0.221429645570429,0.193871679914096,0.142677759328974,0.101056396780099,0.0909181716141431,0.0800179576765339,0.0692629454680733,0.0710933340908735,0.0679279506939632,0.0622967841914492,0.0681142428804022,0.0645906939431942,0.0625345499392645,0.0491101873397137,0.0472611941203398,0.0409288386067593,0.0375532484612999,0.030072030072174,6.97839555534409e-05
"13","21st",0.850293496321934,0.857788883064823,0.877796830459914,0.881721984968824,0.885689763057478,0.859412564989661,0.85044864722353,0.819343471498706,0.796297285155561,0.765986287854886,0.72676345995788,0.690336841470043,0.680222808614271,0.653632726478586,0.659234076379081,0.660047312152331,0.636095048120263,0.434400615781791,2.98023223876953e-08,0.128153615600826,0.113097153898334,0.113949177508086,0.110624197969131,0.132710926035232,0.128778402684351,0.145697712634892,0.136538860740242,0.16233449089563,0.132462796799749,0.158695484105137,0.161076565889104,0.191267156692803,0.209971860790099,0.212450097769182,0.224484920910543,0.223576976438604,0.39617877192467,0.434400615781791,0.319423711002826,0.328117152000371,0.289901331741997,0.232289298532441,0.237982048559376,0.199304396519166,0.18724983628051,0.215702196837427,0.20323869237636,0.203128560798079,0.203992250157783,0.237073288093312,0.238450568362237,0.268117652617447,0.264529539757953,0.236265730994484,0.18476998466369,0.175345890493533,0.151285684388487,0.0898715309935895,5.03612196843829e-06
"14","26",0.456471550774888,0.463167727378165,0.466177797348152,0.462094117095248,0.470187174171216,0.450285864795165,0.445341319789189,0.463666513403364,0.447702462479325,0.43015281384656,0.408186135331241,0.38360027711689,0.355273865483546,0.341050523293284,0.303968522600462,0.281873638738325,0.219201166304344,0.167540786683746,1.49011611938477e-08,0.188738675820289,0.129328882000945,0.164684058049903,0.166220801977547,0.192718558439516,0.179149725486271,0.137678023313805,0.146790134175052,0.136463640633553,0.138873409059333,0.14234714552734,0.113058702034708,0.113324213157986,0.126532315280765,0.151164246588277,0.14718816188713,0.175446088193386,0.145035567667771,0.167540786683746,0.391947157359519,0.375988319537586,0.380188157883391,0.364277866675191,0.255208272921539,0.22396929098466,0.174576625784654,0.14904725444864,0.14138848741593,0.126614401618698,0.12350419556941,0.125442115077235,0.125570614994826,0.118319856279474,0.106363698366616,0.0916429209982078,0.0885487426621274,0.0726865892537923,0.0614247366826106,0.0497002307577129,2.50296414976522e-05
"15","27",0.481641648864505,0.471809190608138,0.460123921215714,0.459376122674781,0.451063631402868,0.463356242073128,0.449477167944845,0.463854427498336,0.452897402577063,0.438602000450225,0.421008238192331,0.394088977388521,0.371442219106104,0.350672795293934,0.313401343493256,0.285216655441193,0.228116283860577,0.171230686368078,2.58095682795179e-08,0.170260166788627,0.148474709680032,0.162823336438909,0.156883292731497,0.178855985194116,0.15564436971437,0.161744107176264,0.139390703634615,0.134465598190383,0.13214436159683,0.135298393933674,0.112227398478914,0.108697009417129,0.137962632901263,0.143242911816116,0.149597341384179,0.177018560086339,0.14496506083171,0.171230686368078,0.41712317926032,0.403134585706071,0.382353917553262,0.368314355821955,0.292814695068539,0.227201502566635,0.18659865191288,0.142977878520075,0.144332696552409,0.139128656606877,0.131451089431279,0.121951623638759,0.123708459285222,0.127861871417586,0.105534770962206,0.0878674484229495,0.0815522844566537,0.0733703182738735,0.0631239925466993,0.0542371722057325,2.48995623967789e-05
"16","27th",0.732498786071944,0.709264505539543,0.725882309861503,0.690057765802285,0.712810633337457,0.686293091827694,0.674885303175672,0.670842879462171,0.632142583488178,0.595683226418106,0.536900025424406,0.499841335121785,0.487865253277243,0.461324355889211,0.468907014226748,0.489022728362135,0.466777930425822,0.329610183097192,0,0.156318592620054,0.116864409621536,0.116768810184769,0.121804890133153,0.145972575926993,0.133249923254875,0.148483120700513,0.135762991990041,0.176726029450228,0.143635657611533,0.177781779899331,0.174814308265123,0.174615200423818,0.18605030794408,0.202951049252832,0.223612286664793,0.236851404494735,0.375745535805098,0.329610183097192,0.294192852181905,0.312561038097209,0.283865837995799,0.244042026592058,0.235538736487477,0.204391194134533,0.215130827322908,0.233063329570204,0.195966367425591,0.200131995431011,0.209562300531058,0.232806251161999,0.262307534389228,0.278051905968079,0.267786772418454,0.269835522522637,0.204724941730418,0.202011975842892,0.197344805218926,0.167067340349579,4.88822669531283e-06
"17","29",0.451209629121813,0.455858310667019,0.461329580316182,0.451872841691352,0.452893623811483,0.446969265666858,0.440321815443338,0.455261584249106,0.462798470873371,0.447299227737715,0.427627646210095,0.395565731801247,0.36226675638737,0.33908822798745,0.303833842422339,0.282507803831387,0.219358700762405,0.177346137486182,0,0.180880564775916,0.134092915303579,0.158582985439023,0.185641942118647,0.168220853082596,0.145802570463133,0.12113269196247,0.130682170610021,0.118639779278644,0.133968675786355,0.123951248152045,0.112649155350407,0.120468406761881,0.117163804950736,0.14219131346079,0.142914023601383,0.173368072086199,0.14813310619607,0.177346137486182,0.368987552387212,0.428603724643389,0.413421330873438,0.368540796418873,0.28637511229931,0.238625166095477,0.20038440082224,0.177486085436804,0.152980944888658,0.135307371507387,0.125281576777663,0.126547653141996,0.135591243210048,0.134628104468222,0.121996846863741,0.0984807673200499,0.0890856761473431,0.0745966073498705,0.0647603101849831,0.0532393277510181,2.28042258866636e-05
"18","2nd",1.19318112003012,1.14816464308728,1.17477691906154,1.13238778396249,1.07677235173584,1.06017851656277,1.01163916304256,0.970053405805257,0.944549365597102,0.87821356014621,0.842223278330229,0.804788482807,0.747135008493416,0.649258845013121,0.579493242365473,0.510014318302768,0.44410765329904,0.326991982869012,NA,NA,0.282023169076154,0.276502169517762,0.270744069258999,0.311402450760455,0.316608757645051,0.385777185485559,0.290402236470145,0.266658355639527,0.352306937098188,0.263823317957857,0.271632954291621,0.296351504843713,0.282419199888994,0.301018477387919,0.323066851374592,0.324791606812385,0.318400187371945,0.326991982869012,0.245035362106147,0.334419332841661,0.271884763342491,0.268138957633844,0.235581989674303,0.15356594097221,0.130282591295657,0.139860612571172,0.11830896893312,0.104528735589257,0.0933386895337435,0.100269889321612,0.0974902226188316,0.0795401095585858,0.070226383363235,0.0543073025764854,0.0464128095043164,0.0414369622852355,0.0371447722415321,0.0331589615773499,6.72987399732146e-06
"19","3",0.867824519819619,0.94202826150758,0.974195160783126,1.02131571189284,0.997305977083947,0.962328910615416,0.937142806775336,0.895175617288425,0.85320874653498,0.813439894857357,0.720626158667429,0.676429562297042,0.597434196510519,0.476887226765267,0.452179221983312,0.422695094741131,0.297422235642499,0.186653264359702,2.58095682795179e-08,0.194479188638467,0.28886006443096,0.217316716217773,0.210288883495249,0.222889932616968,0.246424354184927,0.191583263176333,0.233209509540546,0.272530517257064,0.266306548853278,0.332717413119675,0.214109822549569,0.190737108276637,0.248851456627811,0.248621148522268,0.218051910907541,0.237695525335026,0.231786931822128,0.186653264359702,0.123453413347712,0.0647165066080321,0.0442058671251162,0.0362508819647972,0.0330881592406776,0.0277590737805935,0.0228404276551793,0.0196795744176708,0.0180457823557812,0.0190099932978842,0.0171165047825985,0.0177507685166024,0.0183814658029299,0.0143453519661162,0.0151295630444538,0.0134840780769355,0.0143749410855412,0.011649755167932,0.00757736316617823,0.00432453113910303,0.000166365993950714
"20","30",0.560083873981801,0.544034404867216,0.54724661864777,0.560992464656578,0.548974022627746,0.560295432103679,0.570947546107293,0.564314168504691,0.545820044110426,0.513034980052879,0.480018880702706,0.447243730588734,0.418178316447949,0.359897389648492,0.340465597175312,0.313345384986528,0.262689765485419,0.176204723097216,0,0.223564061750254,0.141939831082695,0.162074704524831,0.175380201369221,0.185900826331769,0.17635282198814,0.152512000528685,0.167457419059824,0.174337957888453,0.165699672185388,0.19248589417129,0.155833431598199,0.158813742536513,0.162795581604767,0.161868936512593,0.180463903379917,0.192072251592917,0.195145408140424,0.176204723097216,0.291912335718802,0.31098454252049,0.317867863685794,0.276056062313366,0.210020554383687,0.208049932029715,0.156378382541161,0.13586683114478,0.127265475762613,0.111693338255866,0.1067476023505,0.107710545396437,0.108517360238619,0.0949826710339751,0.0901792838819378,0.0737653947604958,0.0668463918449465,0.0616709626400931,0.056796309042518,0.0459919401344095,5.65171995982486e-05
